Year,Sample_Code,Group,Sample,Easting,Northing,Longitude,Latitude,Drain,Zone,salinity,Sal_zone,pH,EC,Cl,NOx_N,PO4_P,SO4_S,Al,As,B,Ba,Ca,Co,Cr,Cu,Fe,K,Li,Mg,Mn,Mo,Na,Ni,P,Rb,S,Si,Sr,V,Zn,La,Nd,Gd
2024,ENVT3361,6,2024-W12.03,NA,NA,115.9477385,-31.91666768,Chapman,Chapman_N,NA,NA,NA,NA,,,NA,NA,0.118,NA,0.075,0.09,46.8,0.001,0.002,0.002,0.538,11.6,0.001,10.7,0.187,NA,179.8,0.001,1.907,0.019,5.36,7.82,0.222,0,0,0.001,NA,NA
2024,ENVT3361,6,2024-W12.04,NA,NA,115.9477061,-31.91672154,Chapman,Chapman_N,NA,NA,NA,NA,,,NA,NA,0.125,0.002,0.074,0.09,46.7,NA,0.002,NA,0.524,11.8,NA,10.8,0.188,NA,181.8,0.002,1.899,0.019,5.36,7.94,0.218,NA,0,0.001,NA,NA
2024,ENVT3361,6,2024-W12.05,NA,NA,115.9476953,-31.91673949,Chapman,Chapman_N,NA,NA,NA,NA,,,NA,NA,0.137,0.001,0.074,0.089,46.4,0.002,0.001,NA,0.532,11.7,0.001,10.9,0.188,NA,181.3,0.002,1.912,0.02,5.31,7.91,0.217,0,0,0.002,NA,NA
2024,ENVT3361,7,2024-W13.01,400445,6468343,115.9469902,-31.91643595,Chapman,Chapman_N,NA,NA,NA,NA,,,0.58,5,0.305,NA,0.08,0.104,53.4,0.002,0.002,0.001,0.896,16,0.002,12.5,0.265,NA,208,0.002,2.353,0.027,2.45,9.77,0.254,NA,0.013,0.001,NA,NA
2024,ENVT3361,7,2024-W13.02,NA,NA,115.9470112,-31.91644514,Chapman,Chapman_N,NA,NA,NA,NA,,,0.82,7.67,0.14,NA,0.076,0.103,53.1,0.003,0.001,NA,0.817,15.3,0.002,12.3,0.261,NA,206.1,0.001,2.325,0.023,2.09,9.74,0.241,NA,0.001,0.001,NA,NA
2024,ENVT3361,7,2024-W13.03,NA,NA,115.9470295,-31.91669789,Chapman,Chapman_N,NA,NA,NA,NA,,,1.62,2.41,0.276,NA,0.078,0.102,53.3,0.005,0.001,NA,0.869,15.9,0,12.4,0.26,NA,208.2,0.003,2.336,0.026,2.32,9.61,0.258,NA,0.036,0.001,NA,NA
2024,ENVT3361,7,2024-W13.04,NA,NA,115.9470533,-31.91646353,Chapman,Chapman_N,NA,NA,NA,NA,,,1.66,6.91,0.141,NA,0.075,0.105,53.2,0.002,0.002,0.002,0.841,15.9,0.002,12.3,0.262,NA,206.8,0.002,2.36,0.026,2.23,9.69,0.236,NA,0.002,0.001,NA,NA
2024,ENVT3361,7,2024-W13.05,NA,NA,115.9469686,-31.91647185,Chapman,Chapman_N,NA,NA,NA,NA,,,1.71,10.75,0.134,NA,0.075,0.105,52.9,0.003,0.002,0.001,0.809,15.1,0.001,12.3,0.263,NA,204.4,0.001,2.352,0.024,2.15,9.79,0.264,NA,0,0.001,NA,NA
2024,ENVT3361,7,2024-W13.06,NA,NA,115.9469473,-31.9164807,Chapman,Chapman_N,NA,NA,NA,NA,,,1.69,7.86,0.144,NA,0.075,0.104,54,NA,0.001,NA,0.762,15.4,0.001,12.5,0.261,NA,207.2,0.002,2.333,0.024,2.14,9.93,0.265,0,NA,0.001,NA,NA
2024,ENVT3361,8,2024-W15.01,400369,6468280,115.9461799,-31.91699757,Chapman,Chapman_M,NA,NA,7.36,6.57,,,1.25,NA,0.128,NA,0.326,0.047,118.5,0.007,0.002,0.001,0.379,95.2,0.01,110.2,0.788,NA,982.4,0.002,1.07,0.191,73.7,11,0.814,0.002,0.015,0.002,NA,NA
2024,ENVT3361,8,2024-W15.02,400369,6468280,115.9461799,-31.91699757,Chapman,Chapman_M,NA,NA,7.19,6.62,,,1.13,NA,0.126,NA,0.325,0.048,119.3,0.005,0.002,0.002,0.503,94.8,0.011,110.9,0.799,NA,979.3,0.002,1.189,0.189,73.9,10.89,0.804,0.002,0.019,0.002,NA,NA
2024,ENVT3361,8,2024-W15.03,NA,NA,115.9461906,-31.91698864,Chapman,Chapman_M,NA,NA,NA,NA,,,NA,NA,0.147,NA,0.325,0.048,121.1,0.006,0.002,0.001,0.328,96.7,0.01,113.3,0.781,NA,1001.4,0.002,1.038,0.192,75.5,10.98,0.804,0.003,0.019,0.001,NA,NA
2024,ENVT3361,8,2024-W15.04,NA,NA,115.9462013,-31.9169797,Chapman,Chapman_M,NA,NA,NA,NA,,,NA,NA,0.15,NA,0.334,0.053,123.9,0.006,0.002,0.002,0.411,94.1,0.01,114.8,0.844,NA,1044.5,0.002,0.748,0.182,80.2,10.81,0.833,0.002,0.035,0.002,NA,NA
2024,ENVT3361,8,2024-W15.05,NA,NA,115.946212,-31.91697077,Chapman,Chapman_M,NA,NA,NA,NA,,,NA,NA,0.137,NA,0.336,0.053,122.7,0.007,0.002,NA,0.603,92.9,0.011,113.8,0.865,NA,1024.6,0.003,0.898,0.185,80.7,10.74,0.811,0.003,0.036,0.001,NA,NA
2024,ENVT3361,8,2024-W15.06,NA,NA,115.9462226,-31.91696184,Chapman,Chapman_M,NA,NA,NA,NA,,,NA,NA,0.12,NA,0.335,0.053,121.4,0.007,0.003,NA,0.42,93.1,0.012,112.7,0.838,NA,1027.2,0.003,0.754,0.184,80.4,10.8,0.827,0.001,0.028,0.002,NA,NA
2024,ENVT3361,9,2024-W11.01,400504,6468309,115.9476106,-31.91674781,Chapman,Chapman_N,NA,NA,7.38,1.331,,,1.77,25.28,0.119,0,0.077,0.095,46.5,0.001,0.001,NA,0.805,12.6,0.002,11,0.219,NA,185.2,0.001,1.946,0.022,4.58,8.1,0.237,NA,NA,0.001,NA,NA
2024,ENVT3361,9,2024-W11.02,400504,6468309,115.9476106,-31.91674781,Chapman,Chapman_N,NA,NA,7.38,1.331,,,1.4,24.57,0.116,0.004,0.077,0.101,48.4,NA,0.002,0.002,0.953,12.9,0.001,11.3,0.215,NA,186.1,0.002,1.843,0.022,4.5,8.38,0.237,0.001,0.002,0.002,NA,NA
2024,ENVT3361,9,2024-W11.03,400504,6468309,115.9476106,-31.91674781,Chapman,Chapman_N,NA,NA,7.38,1.331,,,1.68,35.81,0.146,NA,0.078,0.102,48.4,0.003,0.001,NA,1.036,13,0.001,11.1,0.215,NA,189.2,0,1.828,0.021,4.52,8.38,0.236,0.002,0.001,0.001,NA,NA
2024,ENVT3361,9,2024-W11.04,400504,6468309,115.9476106,-31.91674781,Chapman,Chapman_N,NA,NA,7.38,1.331,,,1.52,52.32,0.136,NA,0.078,0.1,47.9,0.001,0.001,NA,1.038,12.9,0.002,11.1,0.213,NA,185.4,0.001,1.796,0.021,4.39,8.33,0.253,0.001,0.003,0.002,NA,NA
2024,ENVT3361,9,2024-W11.05,400504,6468309,115.9476106,-31.91674781,Chapman,Chapman_N,NA,NA,7.38,1.331,,,1.68,26.48,0.129,NA,0.078,0.1,48.6,NA,0.002,NA,1.096,12.8,0,11,0.215,NA,188.9,0.001,1.804,0.022,4.45,8.37,0.22,0.001,NA,0,NA,NA
2024,ENVT3361,10,2024-W16.01,400321,6468234,115.9456676,-31.9174083,Chapman,Chapman_M,NA,NA,7.56,1.643,,,2.54,158.4,0.154,NA,0.893,0.107,174.5,0.008,0.004,NA,0.627,124.7,0.037,307,0.64,0,3373.2,0.003,2.136,0.165,205.7,9.5,2.447,0.004,NA,0.004,NA,NA
2024,ENVT3361,10,2024-W16.02,NA,NA,115.9456782,-31.91739936,Chapman,Chapman_M,NA,NA,NA,NA,,,2.2,179.8,0.164,NA,0.895,0.108,173.8,0.006,0.003,NA,0.63,127.4,0.038,307.5,0.651,0,3427,0.003,2.135,0.164,206.5,9.69,2.449,0.002,NA,0.003,NA,NA
2024,ENVT3361,10,2024-W16.03,NA,NA,115.9456889,-31.91739043,Chapman,Chapman_M,NA,NA,NA,NA,,,2.38,142.9,0.166,NA,0.878,0.107,174.6,0.006,0.002,NA,0.51,124.8,0.038,300.9,0.678,0,3319.6,0.003,1.923,0.16,206.3,9.43,2.38,0.003,NA,0.004,NA,NA
2024,ENVT3361,10,2024-W16.04,NA,NA,115.9456996,-31.9173815,Chapman,Chapman_M,NA,NA,NA,NA,,,2.23,227.1,0.167,NA,0.898,0.108,174,0.004,0.005,NA,0.609,126.5,0.038,308.6,0.634,0,3341.2,0.003,2.125,0.164,206.2,9.44,2.462,0.005,NA,0.004,NA,NA
2024,ENVT3361,10,2024-W16.05,NA,NA,115.9457103,-31.91737256,Chapman,Chapman_M,NA,NA,NA,NA,,,2.41,21.9,0.162,NA,0.894,0.108,175.8,0.006,0.003,NA,0.662,126,0.038,308.4,0.647,0,3407.2,0.002,2.158,0.164,205.9,9.66,2.452,0.004,NA,0.003,NA,NA
2024,ENVT3361,11,2024-W01.01,399918,6468163,115.9413982,-31.9180133,Kitchener,Kitchener_N,NA,NA,7.5,0.779,,,0.161,61.39,0.322,NA,0.201,0.02,25.3,0.005,0.002,0.006,0.813,17.3,0.001,5.9,0.074,0.001,117.8,0.004,0.169,0.017,20.6,3.5,0.103,NA,0.069,0.001,NA,NA
2024,ENVT3361,11,2024-W01.02,399919,6468158,115.9414083,-31.91805849,Kitchener,Kitchener_N,NA,NA,7.29,0.819,,,0.128,60.1,0.291,NA,0.193,0.022,24.9,0.009,0.001,0.006,0.715,16.1,0.002,5.7,0.101,0.001,128,0.003,0.127,0.016,21.8,3.67,0.114,0.001,0.049,0.001,NA,NA
2024,ENVT3361,11,2024-W01.03,399919,6468152,115.9414077,-31.91811261,Kitchener,Kitchener_N,NA,NA,7.47,0.18,,,0.103,60.61,0.272,0,0.186,0.02,24.3,0.004,0.001,0.003,0.554,14.3,0.003,5.7,0.045,0.001,130.1,0.003,0.14,0.015,21.6,3.59,0.123,0.002,0.04,0.001,NA,NA
2024,ENVT3361,11,2024-W01.04,399923,6468146,115.9414493,-31.91816709,Kitchener,Kitchener_N,NA,NA,7.62,0.13,,,0.088,87.08,0.261,0,0.188,0.018,22.8,0.002,0.001,0.001,0.409,13.7,0.002,5.7,0.031,0.001,139.9,0.004,0.109,0.015,23,3.73,0.103,0.002,0.027,0,NA,NA
2024,ENVT3361,11,2024-W01.05,399934,6468130,115.941564,-31.91831238,Kitchener,Kitchener_N,NA,NA,4.34,2.369,,,0.005,20.02,17.813,NA,0.299,0.092,107.5,0.576,0.002,0.022,1.15,22.5,0.012,24.9,0.649,NA,314.1,0.063,0.059,0.03,202,7.73,0.691,NA,34.836,0.021,NA,NA
2024,ENVT3361,12,2024-W10.01,400035,6468158,115.9426351,-31.91806871,NA,NW Pond,NA,NA,6.11,7.72,,,NA,NA,0.048,0.035,3.377,0.11,534.2,0.021,0.008,NA,122.353,459.3,0.339,937,1.54,NA,21307.4,0.01,0.116,0.747,1481.1,15.73,18.26,0.029,0.699,0.014,NA,NA
2024,ENVT3361,12,2024-W10.02,NA,NA,115.9426349,-31.91808675,NA,NW Pond,NA,NA,NA,NA,,,NA,NA,0.068,0.034,3.249,0.108,526,0.02,0.007,NA,119.028,452.5,0.334,937.3,1.497,NA,21332.5,0.01,0.09,0.717,1429.6,15.19,17.497,0.029,0.668,0.014,NA,NA
2024,ENVT3361,12,2024-W10.03,NA,NA,115.9426139,-31.91806853,NA,NW Pond,NA,NA,NA,NA,,,NA,NA,0.065,0.035,3.268,0.11,523.2,0.018,0.008,NA,119.213,461.8,0.339,937.6,1.506,NA,21357.7,0.01,0.104,0.734,1431.8,15.16,17.488,0.03,0.647,0.014,NA,NA
2024,ENVT3361,12,2024-W10.04,NA,NA,115.9426353,-31.91805067,NA,NW Pond,NA,NA,NA,NA,,,NA,NA,0.079,0.034,3.233,0.109,521.8,0.015,0.007,NA,117.725,456.6,0.339,937.9,1.491,NA,21382.8,0.008,0.099,0.735,1417,14.95,17.482,0.027,0.593,0.013,NA,NA
2024,ENVT3361,12,2024-W10.05,NA,NA,115.9426562,-31.91806888,NA,NW Pond,NA,NA,NA,NA,,,NA,NA,0.156,0.012,2.575,0.138,547.4,0.021,0.007,NA,16.475,302.9,0.153,938.2,1.485,NA,10623.3,0.008,0.141,0.409,1134.7,7.2,12.843,0.016,1.779,0.012,NA,NA
2024,ENVT4461,A,2024-W18.01,400196,6468104,115.9443322,-31.91856997,Chapman,Chapman_S,NA,NA,7.43,0.0472,,,NA,NA,0.067,0.011,2.413,0.136,353.2,0,0.004,NA,1.253,314.4,0.156,1012.6,0.263,0.005,9402.5,0.002,0.128,0.332,683.6,3.47,6.766,0.012,NA,0.006,NA,NA
2024,ENVT4461,A,2024-W18.02,400190,6468099,115.9442682,-31.91861454,Chapman,Chapman_S,NA,NA,7.6,0.0466,,,NA,NA,0.036,0.007,2.419,0.073,357,0.006,0.006,NA,0.08,322.8,0.16,1046,0.163,0.003,9744,0.002,0.065,0.328,721,3.04,6.758,0.01,NA,0.006,NA,NA
2024,ENVT4461,B,2024-W17.01,400256,6468164,115.9449729,-31.91803402,Chapman,Chapman_S,NA,NA,8.18,4.19,,,0.406,NA,0.086,0.002,1.817,0.083,293.2,0.003,0.005,0.003,0.091,233.3,0.106,740.5,0.094,0.001,6966.8,0.002,0.333,0.267,495.1,5.23,5.155,0.01,0,0.005,NA,NA
2024,ENVT4461,B,2024-W17.02,400267,6468165,115.9450894,-31.91802596,Chapman,Chapman_S,NA,NA,8.03,5.3,,,0.258,NA,0.067,0.003,1.787,0.081,293.7,NA,0.005,NA,0.066,233.8,0.104,742.8,0.09,0.001,6977.5,0.002,0.331,0.261,498.9,5.06,5.041,0.01,NA,0.005,NA,NA
2024,ENVT4461,B,2024-W17.03,NA,NA,115.9449729,-31.91803402,Chapman,Chapman_S,NA,NA,NA,NA,,,NA,NA,0.076,0.01,1.791,0.082,288.5,0.006,0.006,0.003,0.068,234,0.103,738.1,0.092,0.002,6866.1,0.002,0.333,0.265,489.2,5.14,5.072,0.01,NA,0.005,NA,NA
2024,ENVT4461,B,2024-W17.04,NA,NA,115.9450894,-31.91802596,Chapman,Chapman_S,NA,NA,NA,NA,,,NA,NA,0.068,0.003,1.886,0.085,298.1,0.005,0.004,NA,0.085,240.9,0.112,764.1,0.101,0.002,7014,0.002,0.223,0.275,501.7,4.82,5.355,0.009,NA,0.005,NA,NA
2024,ENVT4461,B,2024-W17.05,NA,NA,115.9449729,-31.91803402,Chapman,Chapman_S,NA,NA,NA,NA,,,NA,NA,0.075,0.006,1.888,0.086,303.4,0.003,0.005,NA,0.08,247.9,0.111,784.7,0.103,0.001,7225.4,0.002,0.217,0.27,515,4.91,5.384,0.009,NA,0.005,NA,NA
2024,ENVT4461,B,2024-W17.06,NA,NA,115.9450894,-31.91802596,Chapman,Chapman_S,NA,NA,NA,NA,,,NA,NA,0.074,0.002,1.919,0.089,296.5,0.004,0.005,NA,0.094,243.7,0.111,761.2,0.105,0.001,7097.5,0.002,0.224,0.276,508.4,4.99,5.475,0.01,NA,0.005,NA,NA
2024,ENVT4461,C,2024-W08.01,400119,6467933,115.9435002,-31.92010569,NA,SwanR,NA,NA,7.76,11.23,,,NA,NA,0.088,0.004,2.659,0.058,352.6,NA,0.005,NA,0.025,339.4,0.179,1056.7,0.015,0.003,9942.6,0.002,0.051,0.349,734.9,2.61,7.215,0.013,NA,0.007,NA,NA
2024,ENVT4461,C,2024-W08.02,400123,6467931,115.9435423,-31.92012408,NA,SwanR,NA,NA,7.76,11.23,,,NA,NA,0.06,0.008,2.682,0.058,360.5,0.002,0.005,NA,0.021,348.1,0.184,1080.9,0.012,0.003,10058.6,0.002,0.055,0.354,743.5,2.58,7.27,0.012,NA,0.007,NA,NA
2024,ENVT4461,D,2024-W07.01,400029,6467966,115.9425518,-31.91980009,NA,SwanR,NA,NA,7.29,4.48,,,NA,NA,0.039,0.003,2.642,0.059,355.8,0.003,0.004,NA,0.015,346.1,0.183,1082,0.021,0.003,10092.5,0.002,0.054,0.342,741.8,2.61,7.124,0.011,NA,0.006,NA,NA
2024,ENVT4461,D,2024-W07.02,400035,6467968,115.9426155,-31.91978258,NA,SwanR,NA,NA,7,5.1,,,NA,NA,0.021,0.006,2.67,0.057,352.8,0.002,0.006,NA,0.019,343.9,0.187,1068.2,0.022,0.004,9980.4,0.002,0.071,0.342,733.7,2.58,7.213,0.011,NA,0.006,NA,NA
2024,ENVT4461,D,2024-W07.03,399978,6467971,115.9420129,-31.9197505,NA,SwanR,NA,NA,8.25,5.4,,,NA,NA,0.028,0.007,2.637,0.058,345.3,0.001,0.005,NA,0.019,336,0.183,1051.2,0.016,0.003,9811.8,0.002,0.056,0.339,717.2,2.57,7.148,0.013,NA,0.007,NA,NA
2024,ENVT4461,D,2024-W07.04,399967,6467969,115.9418964,-31.91976757,NA,SwanR,NA,NA,7.27,6.42,,,NA,NA,0.018,0.008,2.617,0.057,354.6,0.003,0.004,NA,0.015,346.6,0.184,1069,0.014,0.003,10079.9,0.001,0.051,0.344,738.7,2.53,7.145,0.01,NA,0.006,NA,NA
2024,ENVT4461,E,2024-W02.01,399982,6468029,115.9420612,-31.91922767,Kitchener,Kitchener_N,NA,NA,7.96,9.06,,,0.007,NA,0.057,0.01,2.947,0.065,437.2,0.001,0.005,0.004,0.013,410.6,0.219,1273.3,0.139,0.002,11802.3,0.002,0.02,0.428,937.1,2.85,8.624,0.011,NA,0.007,NA,NA
2024,ENVT4461,E,2024-W02.02,399971,6468035,115.9419455,-31.91917258,Kitchener,Kitchener_N,NA,NA,7.76,8.41,,,0.005,NA,0.03,0.009,3.033,0.066,432.1,0.004,0.006,0.002,0.03,398.7,0.232,1256.9,0.169,0.002,11529.4,0.002,0.034,0.434,924.4,3.16,8.912,0.01,NA,0.007,NA,NA
2024,ENVT4461,F,2024-W04.01,400004,6467968,115.9422876,-31.91977985,Kitchener,Kitchener_S,NA,NA,7.73,44.3,,,0.056,NA,0.026,0.003,2.636,0.058,353.7,0.001,0.006,0,0.019,343.6,0.185,1072.3,0.018,0.003,9969.6,0.002,0.062,0.338,729.3,2.56,7.196,0.01,NA,0.006,NA,NA
2024,ENVT4461,F,2024-W04.02,400000,6467968,115.9422453,-31.9197795,Kitchener,Kitchener_S,NA,NA,7.87,43.9,,,0.052,NA,0.023,0.004,2.694,0.057,353.2,NA,0.006,NA,0.018,344.1,0.187,1065.4,0.013,0.003,10077.4,0.001,0.05,0.342,734.7,2.59,7.298,0.014,NA,0.006,NA,NA
2024,ENVT4461,F,2024-W04.03,399996,6467968,115.942203,-31.91977915,Kitchener,Kitchener_S,NA,NA,7.85,43.8,,,0.051,NA,0.032,0.007,2.609,0.055,357.7,NA,0.005,0.001,0.017,349.4,0.18,1075.3,0.013,0.003,10075.7,0.001,0.035,0.341,740,2.51,7.098,0.009,NA,0.006,NA,NA
2024,ENVT4461,F,2024-W04.04,399995,6467968,115.9421924,-31.91977906,Kitchener,Kitchener_S,NA,NA,7.88,43.9,,,0.056,NA,0.024,0.002,2.596,0.055,352.5,0.005,0.005,NA,0.018,339.4,0.179,1069.3,0.015,0.003,9911.4,0.002,0.041,0.338,728.9,2.5,7.099,0.01,NA,0.006,NA,NA
2024,ENVT4461,G,2024-W06.01,400305,6468107,115.9454853,-31.91855248,NA,SwanR,NA,NA,7.87,46.4,,,NA,NA,0.037,0.008,2.624,0.058,348.6,0.002,0.005,NA,0.021,338.8,0.185,1064.8,0.014,0.003,9992.8,0.002,0.054,0.34,719.7,2.55,7.466,0.012,0,0.006,NA,NA
2024,ENVT4461,G,2024-W06.02,399992,6467970,115.9421609,-31.91976075,NA,SwanR,NA,NA,7.9,44.7,,,NA,NA,0.014,0,2.598,0.058,348.8,0.003,0.005,NA,0.021,337,0.18,1062.6,0.015,0.004,10017.9,0.002,0.049,0.344,721.6,2.53,7.373,0.011,NA,0.007,NA,NA
2024,ENVT4461,G,2024-W06.03,399988,6467972,115.9421188,-31.91974236,NA,SwanR,NA,NA,7.92,47.1,,,NA,NA,0.03,0.006,2.683,0.059,351.5,0.003,0.004,NA,0.019,337.7,0.187,1073.9,0.014,0.004,10110.5,0.002,0.048,0.347,722.4,2.62,7.56,0.011,0.005,0.006,NA,NA
2024,ENVT4461,G,2024-W06.04,399973,6467973,115.9419603,-31.91973202,NA,SwanR,NA,NA,7.93,44.7,,,NA,NA,0.038,0.008,2.668,0.058,352.5,0.002,0.006,NA,0.019,332.8,0.185,1068.8,0.015,0.003,10208,NA,0.044,0.343,730.6,2.57,7.58,0.007,NA,0.006,NA,NA
2024,ENVT4461,G,2024-W06.05,399969,6467974,115.9419181,-31.91972265,NA,SwanR,NA,NA,7.93,45.6,,,NA,NA,0.022,0.008,2.598,0.058,355.9,0.001,0.006,NA,0.017,336.9,0.178,1085.5,0.015,0.003,10347.4,0.002,0.048,0.334,740.3,2.49,7.322,0.011,NA,0.007,NA,NA
2024,ENVT4461,H,2024-W09.01,400047,6468256,115.9427721,-31.91718577,Woolcock,Woolcock,NA,NA,6.57,0.911,,,NA,NA,0.264,NA,0.128,0.033,46.1,0.047,0.001,0.002,2.559,12.7,0.007,19.9,0.152,0,96.6,0.007,0.016,0.015,66.8,6.2,0.218,NA,3.034,0.002,NA,NA
2024,ENVT4461,H,2024-W09.02,400042,6468260,115.9427196,-31.91714924,Woolcock,Woolcock,NA,NA,5.81,0.968,,,NA,NA,0.2,NA,0.114,0.035,47.1,0.044,0.001,0.002,1.132,12.1,0.006,19.7,0.159,NA,97.8,0.007,0.003,0.015,67.9,5.99,0.226,NA,2.687,0.002,NA,NA
2024,ENVT4461,H,2024-W09.03,400055,6468257,115.9428568,-31.91717745,Woolcock,Woolcock,NA,NA,6.19,0.941,,,NA,NA,0.233,NA,0.11,0.034,47.8,0.046,0.001,0.001,2.325,12,0.005,20,0.16,NA,100.7,0.008,0.006,0.014,69.2,6.4,0.231,NA,2.979,0.002,NA,NA
2024,ENVT4461,H,2024-W09.04,400061,6468263,115.9429209,-31.91712385,Woolcock,Woolcock,NA,NA,5.51,0.954,,,NA,NA,0.298,NA,0.109,0.04,49.3,0.052,0.001,0.004,0.192,12.2,0.006,20.1,0.171,NA,100.8,0.007,0.012,0.013,71.1,6.3,0.245,NA,3.072,0.002,NA,NA
2024,ENVT4461,H,2024-W09.05,400050,6468270,115.9428053,-31.91705974,Woolcock,Woolcock,NA,NA,6.2,0.978,,,NA,NA,0.259,NA,0.108,0.036,50.2,0.048,0.001,0.002,2.853,11.8,0.006,21.3,0.162,NA,106.5,0.007,0.008,0.015,73.3,6.76,0.256,NA,3.335,0.002,NA,NA
2025,ENVT3361-2025-W01,1,2025-W01,400514,6468318,115.9477173,-31.9166675,Chapman,Chapman_N,NA,NA,7.5,0.718,,NA,0.627,NA,0.056,NA,NA,0.033,38,NA,NA,NA,1.127,6.48,NA,11.2,0.1187,200.69,NA,0.396,0.016,21.79,6.53,0.221,0.0057,Chapman_upper,,,,
2025,ENVT3361-2025-W02,1,2025-W02,400514,6468314,115.9477169,-31.91670359,Chapman,Chapman_N,NA,NA,NA,NA,,NA,0.672,NA,0.032,NA,NA,0.032,42,NA,NA,NA,0.798,7.18,NA,11.3,0.0983,179.79,NA,0.499,0.019,21.04,6.42,0.218,0.0217,Chapman_upper,,,,
2025,ENVT3361-2025-W03,1,2025-W03,400513,6468314,115.9477063,-31.9167035,Chapman,Chapman_N,NA,NA,7.52,0.736,,NA,0.554,NA,0.029,NA,NA,0.036,41,NA,NA,NA,0.471,6.94,NA,10.5,0.0789,163.38,NA,0.404,0.017,17.1,6.51,0.223,0.0069,Chapman_upper,,,,
2025,ENVT3361-2025-W04,1,2025-W04,400512,6468313,115.9476957,-31.91671243,Chapman,Chapman_N,NA,NA,NA,NA,,NA,0.539,NA,0.04,NA,NA,0.029,41,NA,NA,NA,0.542,6.96,NA,10.5,0.0801,157.25,NA,0.394,0.018,16.89,6.48,0.204,0.0059,Chapman_upper,,,,
2025,ENVT3361-2025-W05,1,2025-W05,400512,6468310,115.9476953,-31.91673949,Chapman,Chapman_N,NA,NA,NA,NA,,NA,0.691,NA,0.015,NA,NA,0.031,41,NA,NA,NA,0.458,6.72,NA,10.6,0.0706,150.43,NA,0.523,0.018,15.16,6.39,0.215,0.0317,Chapman_upper,,,,
2025,ENVT3361-2025-W06,1,2025-W06,400511,6468310,115.9476848,-31.9167394,Chapman,Chapman_N,NA,NA,NA,NA,,NA,0.597,NA,0.106,NA,NA,0.029,42,NA,NA,NA,0.626,6.75,NA,10.7,0.0844,148.59,NA,0.447,0.017,15.92,6.48,0.207,0.0377,Chapman_upper,,,,
2025,ENVT3361-2025-W07,1,2025-W07,400508,6468309,115.9476529,-31.91674816,Chapman,Chapman_N,NA,NA,7.25,0.723,,NA,0.638,NA,0.041,NA,NA,0.033,41,NA,NA,NA,0.835,6.93,NA,10.7,0.0958,143.21,NA,0.476,0.017,17.44,6.63,0.205,0.0159,Chapman_upper,,,,
2025,ENVT3361-2025-W09,2,2025-W09,400455,6468337,115.9470953,-31.91649095,Chapman,Chapman_N,NA,NA,7.24,1.02,,NA,0.543,NA,0.025,NA,0.086,0.037,42,NA,NA,NA,0.498,8.48,NA,23.1,0.1169,222.1,NA,0.888,0.018,15.26,7.3,0.211,NA,Chapman_upper,,,,
2025,ENVT3361-2025-W10,2,2025-W10,400456,6468335,115.9471057,-31.91650908,Chapman,Chapman_N,NA,NA,NA,0.9961,,NA,0.342,NA,0.025,NA,0.06,0.031,41,NA,NA,NA,0.421,7.63,NA,13.3,0.0779,142.22,NA,0.58,0.017,11.57,6.64,0.194,NA,Chapman_upper,,,,
2025,ENVT3361-2025-W11,2,2025-W11,400459,6468335,115.9471374,-31.91650934,Chapman,Chapman_N,NA,NA,NA,0.9805,,NA,0.478,NA,0.033,NA,0.058,0.036,41,NA,NA,NA,0.285,7.9,NA,13.1,0.0846,136.01,NA,0.816,0.018,8.405,7.26,0.222,NA,Chapman_upper,,,,
2025,ENVT3361-2025-W12,2,2025-W12,400481,6468321,115.9473686,-31.91663755,Chapman,Chapman_N,NA,NA,7.04,0.9022,,NA,0.398,NA,0.026,NA,0.058,0.04,41,NA,NA,NA,1.334,7.5,NA,10.9,0.1015,126.61,NA,0.616,0.014,13.73,6.8,0.204,0.0381,Chapman_upper,,,,
2025,ENVT3361-2025-W13,2,2025-W13,400486,6468321,115.9474215,-31.91663799,Chapman,Chapman_N,NA,NA,NA,0.9513,,NA,0.469,NA,0.026,NA,0.062,0.046,40,NA,NA,NA,2.014,7.87,NA,13,0.1219,134.75,NA,0.762,0.015,13.9,7.26,0.208,NA,Chapman_upper,,,,
2025,ENVT3361-2025-W14,2,2025-W14,400485,6468319,115.9474107,-31.91665594,Chapman,Chapman_N,NA,NA,NA,0.9073,,NA,0.305,NA,0.019,NA,0.053,0.033,40,NA,NA,NA,0.848,7.27,NA,10.3,0.0853,119.66,NA,0.521,0.015,14.55,6.78,0.222,0.0275,Chapman_upper,,,,
2025,ENVT3361-2025-W15,2,2025-W15,400490,6468315,115.9474632,-31.91669246,Chapman,Chapman_N,NA,NA,7.2,0.9127,,NA,0.299,NA,0.035,NA,0.059,0.03,40,NA,NA,NA,0.821,7.02,NA,10.4,0.0822,119.36,NA,0.521,0.016,12.26,6.6,0.213,NA,Chapman_upper,,,,
2025,ENVT3361-2025-W17,3,2025-W17,400275,6468191,115.9451767,-31.91779213,Chapman,Chapman_M,NA,NA,7.52,17.55,,NA,0.118,NA,0.02,NA,0.908,0.074,173,NA,0.0056,NA,0.283,111,0.037,433,0.0875,3512.9,NA,0.334,0.187,243.4,6.97,2.663,0.0084,Chapman_upper,,,,
