Pos. [°2?],Intensity [Counts],,,
72.7519,1429.857,,,
72.7739,1419.2024,,,
72.7959,1453.9051,,,
72.8179,1476.0588,,,
72.8399,1466.9081,,,
72.8619,1420.8933,,,
72.8839,1455.8944,,,
72.9059,1442.4803,,,
72.9279,1485.217,,,
72.9499,1537.4307,,,
72.9719,1567.2146,,,
72.9939,1556.2967,,,
73.0159,1571.1979,,,
73.0379,1548.0036,,,
73.0599,1523.5457,,,
73.0819,1500.6459,,,
73.1039,1546.2251,,,
73.1259,1577.8624,,,
73.1479,1563.9114,,,
73.1699,1594.0013,,,
73.1919,1639.2441,,,
73.2139,1588.1264,,,
73.2359,1616.96,,,
73.2579,1635.3363,,,
73.2799,1663.4781,,,
73.3019,1630.3724,,,
73.3239,1689.4577,,,
73.3459,1689.7639,,,
73.3679,1680.9872,,,
73.3899,1680.8889,,,
73.4119,1674.6917,,,
73.4339,1688.6156,,,
73.4559,1730.7338,,,
73.4779,1743.3806,,,
73.4999,1780.1133,,,
73.5219,1782,,,
73.5439,1801.4986,,,
73.5659,1839.5145,,,
73.5879,1826.0068,,,
73.6099,1845.366,,,
73.6319,1875.5181,,,
73.6539,1856.4003,,,
73.6759,1871.5758,,,
73.6979,1966.3043,,,
73.7199,2050.7106,,,
73.7419,2080.1236,,,
73.7639,2025.3583,,,
73.7859,2004.304,,,
73.8079,2024.6339,,,
73.8299,1982.5026,,,
73.8519,1999.1197,,,
73.8739,1968.6638,,,
73.8959,1966.8946,,,
73.9179,1867.5743,,,
73.9399,1886.4545,,,
73.9619,1916.5831,,,
73.9839,1905.2869,,,
74.0059,1852.3565,,,
74.0279,1805.9654,,,
74.0499,1822.373,,,
74.0719,1717.8359,,,
74.0939,1677.8528,,,
74.1159,1710.0615,,,
74.1379,1683.7074,,,
74.1599,1593.536,,,
74.1819,1544.7098,,,
74.2039,1536.1859,,,
74.2259,1535.5416,,,
74.2479,1511.8953,,,
74.2699,1506.9557,,,
74.2919,1492.5721,,,
74.3139,1460.5799,,,
74.3359,1440.0089,,,
74.3579,1437.1169,,,
74.3799,1429.3039,,,
74.4019,1438.7257,,,
74.4239,1425.6699,,,
74.4459,1385.9299,,,
74.4679,1381.1728,,,
74.4899,1398.4897,,,
74.5119,1379.4649,,,
74.5339,1345.575,,,
74.5559,1347.8306,,,
74.5779,1379.5783,,,
74.5999,1350.0674,,,
74.6219,1317.5772,,,
74.6439,1333.3266,,,
74.6659,1310.3006,,,
74.6879,1303.9657,,,
74.7099,1345.9443,,,
74.7319,1344.5632,,,
74.7539,1342.7641,,,
74.7759,1337.3883,,,
74.7979,1331.3245,,,
74.8199,1350.9466,,,
74.8419,1298.3908,,,
74.8639,1299.071,,,
74.8859,1299.8544,,,
74.9079,1298.9479,,,
74.9299,1282.0176,,,
74.9519,1311.7933,,,
74.9739,1328.417,,,
74.9959,1281.2592,,,
75.0179,1276.7828,,,
75.0399,1338.9936,,,
75.0619,1309.3802,,,
75.0839,1286.6351,,,
75.1059,1267.0481,,,
75.1279,1297.5356,,,
75.1499,1307.3609,,,
75.1719,1219.553,,,
75.1939,1263.5992,,,
75.2159,1294.5444,,,
75.2379,1314.5055,,,
75.2599,1314.1327,,,
75.2819,1232.6504,,,
75.3039,1228.9582,,,
75.3259,1271.7023,,,
75.3479,1288.7248,,,
75.3699,1260.1424,,,
75.3919,1258.0886,,,
75.4139,1269.5279,,,
75.4359,1244.5297,,,
75.4579,1205.5317,,,
75.4799,1323.5864,,,
75.5019,1299.6558,,,
75.5239,1294.1076,,,
75.5459,1286.0552,,,
75.5679,1296.0634,,,
75.5899,1216.13,,,
75.6119,1253.9054,,,
75.6339,1306.4162,,,
75.6559,1338.0307,,,
75.6779,1307.0209,,,
75.6999,1347.2042,,,
75.7219,1366.0146,,,
75.7439,1333.3699,,,
75.7659,1278.9142,,,
75.7879,1255.602,,,
75.8099,1283.9045,,,
75.8319,1270.2404,,,
75.8539,1281.8056,,,
75.8759,1312.4998,,,
75.8979,1302.2824,,,
75.9199,1334.3733,,,
75.9419,1336.1766,,,
75.9639,1339.7536,,,
75.9859,1377.3117,,,
76.0079,1275.3036,,,
76.0299,1276.8984,,,
76.0519,1243.7611,,,
76.0739,1238.7363,,,
76.0959,1247.4458,,,
76.1179,1266.3507,,,
76.1399,1245.5055,,,
76.1619,1254.3746,,,
76.1839,1263.596,,,
76.2059,1259.1276,,,
76.2279,1225.5623,,,
76.2499,1213.5133,,,
76.2719,1203.5186,,,
76.2939,1173.5475,,,
76.3159,1133.0558,,,
76.3379,1130.0769,,,
76.3599,1154.9637,,,
76.3819,1157.2743,,,
76.4039,1113.6245,,,
76.4259,1086.1701,,,
76.4479,1123.4384,,,
76.4699,1154.7061,,,
76.4919,1190.0967,,,
76.5139,1160.799,,,
76.5359,1141.4047,,,
76.5579,1127.5534,,,
76.5799,1115.9867,,,
76.6019,1082.1974,,,
76.6239,1119.176,,,
76.6459,1121.4689,,,
76.6679,1117.3216,,,
76.6899,1110.9419,,,
76.7119,1083.4202,,,
76.7339,1112.8567,,,
76.7559,1158.8547,,,
76.7779,1152.5839,,,
76.7999,1099.5655,,,
76.8219,1134.5716,,,
76.8439,1156.6417,,,
76.8659,1126.5956,,,
76.8879,1147.8247,,,
76.9099,1061.4654,,,
76.9319,1116.2881,,,
76.9539,1119.9596,,,
76.9759,1083.3065,,,
76.9979,1056.3843,,,
77.0199,1141.1073,,,
77.0419,1131.345,,,
77.0639,1084.808,,,
77.0859,1066.7393,,,
77.1079,1112.372,,,
77.1299,1112.0433,,,
77.1519,1121.9066,,,
77.1739,1101.1241,,,
77.1959,1143.0762,,,
77.2179,1148.6884,,,
77.2399,1171.9246,,,
77.2619,1147.0424,,,
77.2839,1165.3559,,,
77.3059,1156.8437,,,
77.3279,1165.6651,,,
77.3499,1147.5435,,,
77.3719,1106.2964,,,
77.3939,1102.5658,,,
77.4159,1156.9803,,,
77.4379,1083.6549,,,
77.4599,1100.9742,,,
77.4819,1139.3745,,,
77.5039,1132.4323,,,
77.5259,1141.8275,,,
77.5479,1096.8666,,,
77.5699,1142.3452,,,
77.5919,1148.6554,,,
77.6139,1160.9658,,,
77.6359,1171.8183,,,
77.6579,1135.8927,,,
77.6799,1141.2803,,,
77.7019,1192.4659,,,
77.7239,1155.4191,,,
77.7459,1131.3856,,,
77.7679,1137.9511,,,
77.7899,1120.1653,,,
77.8119,1103.561,,,
77.8339,1067.8054,,,
77.8559,1096.7431,,,
77.8779,1097.8276,,,
77.8999,1067.1284,,,
77.9219,1054.1157,,,
77.9439,1093.736,,,
77.9659,1143.5747,,,
77.9879,1049.4316,,,
78.0099,1017.8006,,,
78.0319,1062.1507,,,
78.0539,1095.9028,,,
78.0759,1119.6998,,,
78.0979,1096.0998,,,
78.1199,1041.3356,,,
78.1419,1060.9758,,,
78.1639,1150.9417,,,
78.1859,1174.6979,,,
78.2079,1152.3549,,,
78.2299,1089.1144,,,
78.2519,1098.8383,,,
78.2739,1120.8848,,,
78.2959,1118.4086,,,
78.3179,1094.0322,,,
78.3399,1061.3317,,,
78.3619,1045.3333,,,
78.3839,1065.0848,,,
78.4059,1106.4152,,,
78.4279,1140.4028,,,
78.4499,1103.1864,,,
78.4719,1089.3688,,,
78.4939,1049.5365,,,
78.5159,1071.8828,,,
78.5379,1114.6,,,
78.5599,1065.7031,,,
78.5819,1090.8479,,,
78.6039,1081.1513,,,
78.6259,1038.5484,,,
78.6479,1085.3726,,,
78.6699,1104.5487,,,
78.6919,1111.1062,,,
78.7139,1157.7565,,,
78.7359,1127.3483,,,
78.7579,1125.5516,,,
78.7799,1101.6945,,,
78.8019,1082.5751,,,
78.8239,1093.0222,,,
78.8459,1097.7483,,,
78.8679,1099.8987,,,
78.8899,1109.6166,,,
78.9119,1115.8437,,,
78.9339,1162.3533,,,
78.9559,1137.0382,,,
78.9779,1130.2965,,,
78.9999,1066.2774,,,
79.0219,1077.9292,,,
79.0439,1078.0509,,,
79.0659,1114.3211,,,
79.0879,1041.7951,,,
79.1099,1051.7463,,,
79.1319,1056.1676,,,
79.1539,1123.8732,,,
79.1759,1128.4497,,,
79.1979,1106.1217,,,
79.2199,1074.5749,,,
79.2419,1043.4909,,,
79.2639,1074.7585,,,
79.2859,1054.9763,,,
79.3079,1041.4893,,,
79.3299,1074.1086,,,
79.3519,1126.0221,,,
79.3739,1106.9328,,,
79.3959,1076.7741,,,
79.4179,1117.0091,,,
79.4399,1142.5039,,,
79.4619,1124.5632,,,
79.4839,1083.0409,,,
79.5059,1059.7704,,,
79.5279,1081.9634,,,
79.5499,1040.387,,,
79.5719,1091.3208,,,
79.5939,1078.3591,,,
79.6159,1075.1279,,,
79.6379,1071.9554,,,
79.6599,1120.2854,,,
