Pos. [°2?],Intensity [Counts]
26.7719,3035.7536
26.7939,3006.1583
26.8159,2964.7757
26.8379,2949.3087
26.8599,2969.4396
26.8819,2890.4954
26.9039,2956.3497
26.9259,3022.5321
26.9479,3023.2301
26.9699,3067.8742
26.9919,3342.7115
27.0139,3185.51
27.0359,3171.0919
27.0579,3151.6301
27.0799,3056.134
27.1019,2937.6103
27.1239,2757.7952
27.1459,2847.6903
27.1679,2860.6539
27.1899,2865.8829
27.2119,2818.3496
27.2339,2849.6916
27.2559,2987.9314
27.2779,2866.655
27.2999,2953.0788
27.3219,3050.3542
27.3439,3161.6463
27.3659,3280.657
27.3879,3354.8189
27.4099,3278.7432
27.4319,3166.4485
27.4539,3058.8684
27.4759,3093.7444
27.4979,2941.2507
27.5199,2960.2258
27.5419,2973.9112
27.5639,2833.3691
27.5859,2808.2233
27.6079,2832.7919
27.6299,2809.9973
27.6519,2893.7749
27.6739,2888.5396
27.6959,2874.813
27.7179,2970.9627
27.7399,2925.1811
27.7619,2887.2451
27.7839,2919.9506
27.8059,2881.9972
27.8279,2892.5186
27.8499,2896.3915
27.8719,2983.9073
27.8939,3037.5939
27.9159,3059.0153
27.9379,3044.2654
27.9599,3030.7597
27.9819,3020.992
28.0039,3031.0768
28.0259,3096.9529
28.0479,3137.0266
28.0699,3219.0121
28.0919,3275
28.1139,3272.0305
